JulianDate	X	Y	Z	VX	VY	VZ
2455894.5	58963858.0951209	134896634.711299	-4032.65271481872	-27.7527500312238	11.8792655228703	-0.00133683425371789
2455895.5	56557042.8462184	135902025.447591	-4139.10615152121	-27.9590670034367	11.3931006437167	-0.0011215363069903
2455896.5	54132789.4335666	136865267.722044	-4225.65052583814	-28.156421572941	10.9036434650894	-0.000878289373208219
2455897.5	51691869.5759173	137786086.09985	-4290.44930529594	-28.3448738745844	10.4110972325914	-0.000620220230452162
2455898.5	49235050.0850023	138664221.434768	-4332.73012233526	-28.5244766651666	9.91563760608623	-0.000358819305152913
2455899.5	46763093.6048023	139499428.929291	-4352.64526058733	-28.6952737817852	9.41742244515897	-0.000104044318413266
2455900.5	44276759.3126475	140291476.900735	-4351.15284531564	-28.8573021249956	8.91659824658502	0.000135346419729565
2455901.5	41776803.3825523	141040145.951049	-4329.92890906334	-29.010594854295	8.41330311083164	0.000351440079517484
2455902.5	39263979.1801797	141745228.263218	-4291.30608677864	-29.1551841918755	7.90766683841072	0.00053692246052961
2455903.5	36739037.2708154	142406526.813397	-4238.22639174014	-29.2911028181265	7.39980904279243	0.00068500635328661
2455904.5	34202725.3895888	143023854.370289	-4174.19156650454	-29.4183832880874	6.88983628726012	0.000789560389112154
2455905.5	31655788.5552365	143597032.243327	-4103.19393801689	-29.5370552981672	6.3778393126172	0.000845426374977531
2455906.5	29098969.505284	144125888.832943	-4029.61335452646	-29.647141058815	5.86389138902502	0.000848875871092503
2455907.5	26533009.5896524	144610258.11784	-3958.07152011245	-29.7486494550967	5.34804861408639	0.000798124080794826
2455908.5	23958650.1863893	145049978.268413	-3893.24297433347	-29.8415699751292	4.83035255719751	0.000693803318813524
2455909.5	21376634.6153399	145444890.586975	-3839.63010793924	-29.9258674050542	4.31083511499213	0.000539310333404375
2455910.5	18787710.4505174	145794838.943704	-3801.31549581885	-30.0014779807458	3.78952501731444	0.000340980185119522
2455911.5	16192632.0930327	146099669.822028	-3781.7068894878	-30.0683071994908	3.26645533595041	0.000108085118965429
2455912.5	13592163.4663867	146359233.042289	-3783.28906422108	-30.1262291413866	2.74167166383097	-0.000147319531526469
2455913.5	10987080.7088629	146573383.225971	-3807.39537192136	-30.1750872442148	2.21524114725239	-0.000410701667675428
2455914.5	8378174.71809725	146741982.094101	-3854.01435609162	-30.2146971277697	1.68726283045119	-0.000665575086789327
2455915.5	5766253.31054919	146864901.719869	-3921.65560760349	-30.2448530137704	1.15787930564415	-0.000894374912435936
2455916.5	3152142.59515314	146942028.797918	-4007.31201549619	-30.2653398313075	0.627288176446304	-0.00107983236414844
2455917.5	536687.003072225	146973269.773189	-4106.56384192407	-30.2759522511081	0.0957497220013803	-0.00120686585367024
2455918.5	-2079252.58312363	146958556.288015	-4213.86001233757	-30.2765190514378	-0.436414234258405	-0.00126471781147705
2455919.5	-4694802.84801304	146897850.004168	-4322.97417538613	-30.2669272364923	-0.968833991453838	-0.00124874562862332
2455920.5	-7309083.84641175	146791145.711899	-4427.57517840713	-30.2471378907009	-1.50111730621737	-0.00116117739299626
2455921.5	-9921215.579755	146638471.968349	-4521.80258055031	-30.2171876093369	-2.03287975811241	-0.00101045649517273
2455922.5	-12530324.0390317	146439889.237069	-4600.73037102818	-30.1771752575191	-2.56377070100312	-0.000809396287736464
2455923.5	-15135545.6663989	146195486.247548	-4660.64428573102	-30.1272399305344	-3.09348778295425	-0.000572846998339926
2455924.5	-17736029.8301696	145905375.662628	-4699.12468025088	-30.0675383062252	-3.62177871654674	-0.000315636308015899
2455925.5	-20330939.5510896	145569690.025414	-4714.98105984181	-29.9982275140235	-4.14843388620014	-5.12353671442423e-05
2455926.5	-22919451.0790508	145188578.548128	-4708.10593300313	-29.9194557065187	-4.67327511446574	0.000208792387532908
2455927.5	-25500752.9605599	144762204.874069	-4679.30822937191	-29.8313593714722	-5.19614493662462	0.000454756815617463
2455928.5	-28074045.0821647	144290745.651412	-4630.16523369402	-29.7340650411149	-5.716898773068	0.000678490508456697
2455929.5	-30638537.964207	143774389.627469	-4562.9099284187	-29.6276930169901	-6.23540072971898	0.000872912213408128
2455930.5	-33193452.3940759	143213336.955542	-4480.35378709435	-29.5123612403992	-6.75152278873809	0.00103166384677245
2455931.5	-35738019.3503215	142607798.448888	-4385.83395620435	-29.3881879672189	-7.26514670662915	0.00114892197798566
2455932.5	-38271480.0703882	141957994.585868	-4283.16686832905	-29.2552922813159	-7.7761677059203	0.00121944499257953
2455933.5	-40793086.0440987	141264154.159067	-4176.58644703776	-29.1137917782359	-8.28449880938965	0.001238884285792
2455934.5	-43302098.6731192	140526512.57313	-4070.64434789121	-28.9637971502234	-8.79007437314302	0.00120434478625819
2455935.5	-45797788.3395731	139745309.931334	-3970.05352943391	-28.8054040581632	-9.29285116481181	0.00111511707760714
2455936.5	-48279432.6979171	138920789.191138	-3879.46638958901	-28.638683572724	-9.79280547937001	0.000973428724250436
2455937.5	-50746314.153905	138053194.771685	-3803.19454699755	-28.4636733237275	-10.2899255302617	0.000785007211107747
2455938.5	-53197716.6990997	137142772.00878	-3744.89559980482	-28.2803718261781	-10.7841996537363	0.000559252632865714
2455939.5	-55632922.464626	136189767.744947	-3707.26642203331	-28.0887378722448	-11.2756022392007	0.00030890557286245
2455940.5	-58051208.4655859	135194432.138245	-3691.78656150401	-27.888695504459	-11.7640800343475	4.92356303229968e-05
2455941.5	-60451843.9853972	134157021.551119	-3698.54742532224	-27.6801435959082	-12.2495411459241	-0.000203101910489778
2455942.5	-62834088.9234396	133077802.225506	-3726.18773069233	-27.4629682602882	-12.7318479301052	-0.000431352950011288
2455943.5	-65197193.2774518	131957054.399124	-3771.94092661887	-27.23705650118	-13.2108138376677	-0.000619952507028287
2455944.5	-67540397.8257979	130795076.536613	-3831.79134021699	-27.0023102587546	-13.6862038662036	-0.000755747543768059
2455945.5	-69862936.0281326	129592189.366337	-3900.73203770816	-26.7586605103105	-14.1577386750024	-0.000829121729039706
2455946.5	-72164037.1252912	128348739.380088	-3973.11311974376	-26.5060807387083	-14.6251030468947	-0.000834943606411898
2455947.5	-74442930.3163633	127065101.387767	-4043.05848032981	-26.2445980027626	-15.0879593442452	-0.000773167859715151
2455948.5	-76698849.6918028	125741679.708032	-4104.9115453437	-25.9742988846059	-15.5459653677387	-0.000648870162721416
2455949.5	-78931039.3658169	124378907.7133	-4153.65386560559	-25.6953278621095	-15.9987939844429	-0.000471575084906029
2455950.5	-81138758.1126835	122977245.75082	-4185.23669332266	-25.4078775976588	-16.4461503485456	-0.000253946602679633
2455951.5	-83321282.8867982	121537177.827227	-4196.78213024139	-25.1121733964824	-16.8877827811319	-1.01434896704333e-05
2455952.5	-85477910.8960877	120059207.701852	-4186.64257954061	-24.8084560240749	-17.3234855174509	0.000245748279379399
2455953.5	-87607960.2754832	118543855.066583	-4154.34084226191	-24.4969670794356	-17.7530943284909	0.000500869073618126
2455954.5	-89710769.7064903	116991652.309956	-4100.43431181461	-24.1779394669306	-18.1764779399002	0.000744183363567075
2455955.5	-91785697.4555307	115403142.083988	-4026.35017325729	-23.8515933829185	-18.5935285353979	0.000966574339958726
2455956.5	-93832120.2664821	113778875.637475	-3934.22840017825	-23.5181366861497	-19.0041538266999	0.00116060056110445
2455957.5	-95849432.4114802	112119411.715771	-3826.7935231328	-23.1777678847179	-19.4082719965392	0.00132010325506826
2455958.5	-97837045.0492319	110425315.758527	-3707.26086489856	-22.8306799983399	-19.8058098547221	0.00143982437132095
2455959.5	-99794385.9011446	108697159.125701	-3579.27088133246	-22.4770638331911	-20.1967039518245	0.0015151547903054
2455960.5	-101720899.140748	106935518.120368	-3446.83640056104	-22.1171094577892	-20.5809040429177	0.00154210001586552
2455961.5	-103616045.294621	105140972.643131	-3314.28106757999	-21.7510048312639	-20.9583779602273	0.00151752644659098
2455962.5	-105479300.870436	103314104.413846	-3186.14312513918	-21.3789307495889	-21.3291164680748	0.00143971847592983
2455963.5	-107310157.375603	101455494.846462	-3067.01853563636	-21.0010518188042	-21.6931360428637	0.00130921196491052
2455964.5	-109108119.409427	99565722.8639826	-2961.32489106059	-20.6175043083028	-22.0504770470686	0.0011297587514143
2455965.5	-110872701.656919	97645363.1547281	-2872.98605459929	-20.2283834581738	-22.4011950580366	0.000909139300407702
2455966.5	-112603424.910421	95694985.5035881	-2805.06657244265	-19.8337344583551	-22.7453447785881	0.000659449264695411
2455967.5	-114299811.637552	93715155.7599289	-2759.41609332711	-19.4335516302872	-23.0829589139291	0.00039654446534243
2455968.5	-115961381.935267	91706438.6640064	-2736.40148387849	-19.0277883042851	-23.4140273205176	0.000138585845522954
2455969.5	-117587650.763266	89669402.2372717	-2734.7939584814	-18.6163759663211	-23.7384825873353	-9.6016827390244e-05
2455970.5	-119178127.058773	87604622.9848875	-2751.84063849971	-18.1992476363182	-24.0561959911669	-0.000290720986667381
2455971.5	-120732314.832028	85512690.9887735	-2783.50233634934	-17.776359415707	-24.3669837230036	-0.000432514638308845
2455972.5	-122249715.883715	83394214.1347026	-2824.80515379831	-17.3477060522363	-24.6706199859301	-0.000512871358237632
2455973.5	-123729833.561368	81249821.0673582	-2870.24442395568	-16.9133294920019	-24.9668526877255	-0.000528031267187146
2455974.5	-125172176.992266	79080162.7943192	-2914.1905792132	-16.4733216647445	-25.2554186714376	-0.000478800710814298
2455975.5	-126576265.375185	76885913.0440301	-2951.26405892521	-16.0278233369499	-25.5360572508798	-0.000370061613619299
2455976.5	-127941632.05029	74667767.5318495	-2976.65943415835	-15.5770202483706	-25.8085219790528	-0.000210096660628878
2455977.5	-129267828.133686	72426442.2819872	-2986.40457961708	-15.121136913456	-26.0725907125544	-9.76293600984945e-06
2455978.5	-130554425.517596	70162671.1668227	-2977.54256048799	-14.6604281615018	-26.3280735442096	0.000218464605806545
2455979.5	-131801019.055767	67877202.8834714	-2948.22740399092	-14.1951688686568	-26.5748177429508	0.000461513918738277
2455980.5	-133007227.822921	65570797.6614207	-2897.73312367871	-13.7256430390804	-26.8127089609931	0.00070667978232386
2455981.5	-134172695.460812	63244224.031552	-2826.38697933406	-13.2521338601637	-27.0416686790066	0.000942392177417872
2455982.5	-135297089.762816	60898255.9493591	-2735.44863412157	-12.7749162260546	-27.2616487779955	0.00115868948157072
2455983.5	-136380101.751719	58533670.4573331	-2626.96230076999	-12.2942525447372	-27.4726247678713	0.00134737372774296
2455984.5	-137421444.537883	56151245.9305769	-2503.60746910423	-11.8103917696709	-27.6745893132678	0.00150190247255821
2455985.5	-138420852.207366	53751760.8204468	-2368.56671549007	-11.323570892527	-27.8675473515763	0.00161712099300715
2455986.5	-139378078.905029	51335992.7222238	-2225.41926383972	-10.834017760464	-28.0515135529391	0.00168895358990539
2455987.5	-140292898.173786	48904717.5511527	-2078.0589284189	-10.3419539824747	-28.2265123523905	0.00171416522467815
2455988.5	-141165102.504937	46458708.6100368	-1930.62609136477	-9.84759670925234	-28.3925803649711	0.00169028981532193
2455989.5	-141994502.950618	43998735.3647245	-1787.43569057435	-9.35115809367565	-28.5497705966181	0.0016158064659475
2455990.5	-142780928.547738	41525561.816105	-1652.87700956128	-8.85284128727024	-28.6981573288281	0.00149062296574343
2455991.5	-143524225.213439	39039944.486368	-1531.2578042727	-8.35283211978729	-28.8378397662638	0.00131687543528969
2455992.5	-144224253.732484	36542630.2427928	-1426.56869270466	-7.85128653987157	-28.9689416090736	0.00109994511694644
2455993.5	-144880886.539397	34034354.4549929	-1342.15947249904	-7.34831582454597	-29.091603230034	0.000849417357100535
2455994.5	-145494003.28629	31515840.2384124	-1280.35131512955	-6.84397427099774	-29.2059641867943	0.000579517776730043
2455995.5	-146063485.695403	28987799.5998749	-1242.05297040008	-6.3382561121582	-29.3121373051193	0.000308507085689413
2455996.5	-146589212.761368	26450936.9717595	-1226.48528208956	-5.83110730420196	-29.4101808041499	5.67777464475228e-05
2455997.5	-147071057.646363	23905954.8763992	-1231.11702749878	-5.32245230319805	-29.5000786105121	-0.000156025563063267
2455998.5	-147508887.292431	21353560.6136123	-1251.86090216506	-4.81222842112628	-29.581737275965	-0.000313971979014838
2455999.5	-147902564.914522	18794472.4238153	-1283.49266030453	-4.30041624873422	-29.6550006537883	-0.000406903739081699
2456000.5	-148251954.609616	16229423.8378974	-1320.18780559208	-3.78705726703233	-29.71967562762	-0.00043107025621758
2456001.5	-148556926.839905	13659165.6811908	-1356.0552194966	-3.27225675746368	-29.7755591414603	-0.000388497296118118
2456002.5	-148817363.667434	11084465.9609484	-1385.58178861579	-2.75617611510658	-29.8224593696318	-0.000285664387760676
2456003.5	-149033163.085755	8506108.27689481	-1403.95425021555	-2.23902058387917	-29.8602087267848	-0.00013206430622148
2456004.5	-149204242.267587	5924889.41912947	-1407.26452889573	-1.72102697877571	-29.8886700702053	6.10207632441018e-05
2456005.5	-149330539.83312	3341616.62952719	-1392.6224273059	-1.20245344271117	-29.9077387232666	0.000281441672644433
2456006.5	-149412017.330378	757104.786370662	-1358.19974592666	-0.683571371785544	-29.9173425103112	0.000516862644520444
2456007.5	-149448660.087494	-1827826.37285259	-1303.22267245036	-0.164658818694374	-29.9174409410836	0.00075529243569683
2456008.5	-149440477.53382	-4412354.93230781	-1227.92234754469	0.354005284634999	-29.9080237846463	0.00098552721835965
2456009.5	-149387503.04752	-6995659.32275641	-1133.45042891754	0.872146306176926	-29.8891088465401	0.00119751601742557
2456010.5	-149289793.388415	-9576920.61383557	-1021.76723444508	1.38949827144945	-29.860738803441	0.00138262458407468
2456011.5	-149147427.805154	-12155324.4969977	-895.512590592727	1.90580697357884	-29.8229772686847	0.00153376801939231
2456012.5	-148960506.940161	-14730062.9132503	-757.871322469786	2.42083151265012	-29.7759046155729	0.00164540340257702
2456013.5	-148729151.670936	-17300335.3355222	-612.44465288613	2.93434426206969	-29.7196142852944	0.0017134074311631
